,loss,accuracy,val_loss,val_accuracy
0,2.451625347137451,0.4583514928817749,9.844945907592773,0.08183183521032333
1,0.5137836933135986,0.855647623538971,9.585932731628418,0.10735736042261124
2,0.24893221259117126,0.9313126802444458,7.858737945556641,0.16591592133045197
3,0.1576761156320572,0.9537723660469055,12.145265579223633,0.09759759902954102
4,0.16174902021884918,0.9529001116752625,7.930027008056641,0.16291292011737823
5,0.15296563506126404,0.9555168151855469,11.22560977935791,0.10960961133241653
6,0.23202776908874512,0.9334932565689087,10.582304954528809,0.07132132351398468
7,0.1561436802148819,0.9572612047195435,11.569161415100098,0.07057057321071625
8,0.1428116261959076,0.9614042639732361,19.21831703186035,0.01876876875758171
9,0.11490802466869354,0.9672917723655701,17.282161712646484,0.03303303197026253
10,0.08282648772001266,0.9768861532211304,11.400981903076172,0.09909909963607788
11,0.08143863081932068,0.9740514755249023,7.206963062286377,0.20720720291137695
12,0.09342192858457565,0.9764500856399536,7.566538333892822,0.2612612545490265
13,0.10069895535707474,0.9744875431060791,6.909146785736084,0.1756756752729416
14,0.12310618162155151,0.9659834504127502,6.523595333099365,0.2665165066719055
15,0.09332399070262909,0.9718708992004395,6.913332462310791,0.2612612545490265
16,0.08819739520549774,0.9742695093154907,10.080613136291504,0.22147147357463837
17,0.0993337333202362,0.9731792211532593,11.53718376159668,0.15390390157699585
18,0.1198476254940033,0.9646750688552856,6.415079593658447,0.3130630552768707
19,0.10752571374177933,0.96794593334198,8.580453872680664,0.21021020412445068
20,0.12470994144678116,0.9629306793212891,11.068171501159668,0.1501501500606537
21,0.06099510192871094,0.9808111786842346,5.218720436096191,0.3678678572177887
22,0.051579948514699936,0.9858264327049255,6.682180881500244,0.30180180072784424
23,0.058937422931194305,0.9847361445426941,5.937056064605713,0.3521021008491516
24,0.09534499049186707,0.9699084162712097,8.972423553466797,0.23723722994327545
25,0.1252688467502594,0.9659834504127502,17.67669677734375,0.10060060024261475
26,0.08419205248355865,0.9740514755249023,6.090952396392822,0.3445945978164673
27,0.04338707774877548,0.9890972375869751,4.850803852081299,0.4512012004852295
28,0.042591504752635956,0.9886611700057983,4.4424943923950195,0.4354354441165924
29,0.046922966837882996,0.9875708818435669,5.1701459884643555,0.4444444477558136
30,0.06052912026643753,0.982555627822876,3.557656764984131,0.5247747898101807
31,0.10146226733922958,0.9738333821296692,10.339290618896484,0.21171170473098755
32,0.14595822989940643,0.9559528827667236,8.873884201049805,0.2522522509098053
33,0.09280820190906525,0.9729611873626709,5.0112199783325195,0.40390390157699585
34,0.033541515469551086,0.9890972375869751,4.670177459716797,0.4579579532146454
35,0.03341497853398323,0.9910597205162048,3.041891098022461,0.5923423171043396
36,0.02696300856769085,0.9930222630500793,2.2601163387298584,0.6681681871414185
37,0.02673095092177391,0.9923681020736694,1.6784170866012573,0.7484984993934631
38,0.04685111716389656,0.9864805936813354,4.906125545501709,0.47297295928001404
39,0.067423976957798,0.9784125685691833,5.749032974243164,0.45495495200157166
40,0.09481039643287659,0.9744875431060791,4.896512985229492,0.46846845746040344
41,0.09268982708454132,0.9727431535720825,6.6255669593811035,0.4046546518802643
42,0.1025109738111496,0.9712167382240295,6.56777811050415,0.43918919563293457
43,0.04002773389220238,0.9871347546577454,5.2392449378967285,0.5045045018196106
44,0.05185883492231369,0.9864805936813354,5.559674263000488,0.48048049211502075
45,0.02050206810235977,0.994112491607666,4.385204792022705,0.5758258104324341
46,0.03654339909553528,0.9914958477020264,2.8522534370422363,0.6681681871414185
47,0.03458574414253235,0.9895333647727966,2.4323527812957764,0.6719219088554382
48,0.07848117500543594,0.9784125685691833,2.4391961097717285,0.6696696877479553
49,0.08315970003604889,0.9760139584541321,4.275351047515869,0.5172672867774963
50,0.06584472209215164,0.9805930852890015,8.109095573425293,0.32057055830955505
51,0.049906421452760696,0.9836458563804626,5.455209732055664,0.45945945382118225
52,0.02356209047138691,0.9947666525840759,2.350507974624634,0.6861861944198608
53,0.019279150292277336,0.9952027797698975,1.0782362222671509,0.8160660862922668
54,0.010488475672900677,0.9973833560943604,0.8901541233062744,0.8513513803482056
55,0.008303690701723099,0.9967291951179504,0.9821998476982117,0.8400900959968567
56,0.032464418560266495,0.9906236529350281,1.813106894493103,0.7432432174682617
57,0.07817968726158142,0.9764500856399536,4.879896640777588,0.4909909963607788
58,0.12890715897083282,0.966419517993927,8.104498863220215,0.3175675570964813
59,0.07001115381717682,0.9799389243125916,10.10506820678711,0.2642642557621002
60,0.03007941134274006,0.991277813911438,4.836833953857422,0.4752252399921417
61,0.01599772460758686,0.9947666525840759,1.9303737878799438,0.7154654860496521
62,0.06209192052483559,0.9843000173568726,4.918996810913086,0.5037537813186646
63,0.03239373862743378,0.9895333647727966,3.235011100769043,0.6268768906593323
64,0.021295437589287758,0.9921500086784363,3.607532262802124,0.5923423171043396
65,0.031476940959692,0.991277813911438,1.7916427850723267,0.7575075030326843
66,0.01615440659224987,0.9947666525840759,1.773010492324829,0.7612612843513489
67,0.055783357471227646,0.9814653396606445,6.769072532653809,0.37612614035606384
68,0.04955578222870827,0.9866986274719238,5.7796430587768555,0.3933933973312378
69,0.04692902788519859,0.9862625598907471,2.5397772789001465,0.6674174070358276
70,0.03918817639350891,0.9893153309822083,2.4648077487945557,0.6741741895675659
71,0.06529538333415985,0.9834278225898743,3.79123592376709,0.5675675868988037
72,0.028891053050756454,0.9914958477020264,2.4195704460144043,0.6914414167404175
73,0.020818281918764114,0.9925861358642578,1.9446779489517212,0.7394894957542419
74,0.031091978773474693,0.9895333647727966,2.4718949794769287,0.6989489197731018
75,0.04259263724088669,0.986916720867157,2.0598020553588867,0.7214714884757996
76,0.03308100625872612,0.9914958477020264,1.8014742136001587,0.727477490901947
77,0.05218687653541565,0.982555627822876,2.59824275970459,0.695195198059082
78,0.06259620189666748,0.9836458563804626,2.5483384132385254,0.6599099040031433
79,0.02865251526236534,0.9919319748878479,1.8828332424163818,0.7612612843513489
80,0.02226543053984642,0.9925861358642578,1.9375909566879272,0.727477490901947
81,0.03150372579693794,0.9914958477020264,1.9586104154586792,0.75
82,0.020748844370245934,0.9930222630500793,1.8990672826766968,0.7680180072784424
83,0.021175002679228783,0.9934583306312561,1.6024309396743774,0.7912912964820862
84,0.023937467485666275,0.9934583306312561,2.1393871307373047,0.7530030012130737
85,0.0688343197107315,0.9795028567314148,3.3048036098480225,0.620120108127594
86,0.04242517799139023,0.9860444664955139,3.4684205055236816,0.6253753900527954
87,0.022764772176742554,0.994112491607666,3.0420429706573486,0.6704204082489014
88,0.012808728963136673,0.9962930679321289,1.186681866645813,0.827327311038971
89,0.03143589571118355,0.991277813911438,1.4647595882415771,0.7755255103111267
90,0.04968257620930672,0.9866986274719238,2.9702866077423096,0.6223723888397217
91,0.05489048734307289,0.9819014668464661,2.374934673309326,0.6719219088554382
92,0.037722937762737274,0.9880069494247437,2.8550896644592285,0.619369387626648
93,0.04990839585661888,0.9862625598907471,2.56577730178833,0.6824324131011963
94,0.025507867336273193,0.9917139410972595,2.255033016204834,0.6966966986656189
95,0.008390255272388458,0.9980375170707703,1.5396521091461182,0.7792792916297913
96,0.012992613948881626,0.9967291951179504,1.426655650138855,0.8063063025474548
97,0.009361686185002327,0.9967291951179504,1.4073991775512695,0.8033033013343811
98,0.016462761908769608,0.9960750341415405,1.3634707927703857,0.792792797088623
99,0.011817085556685925,0.9958569407463074,1.3099160194396973,0.8138138055801392
