,loss,accuracy,val_loss,val_accuracy
0,5.023537635803223,0.009538261219859123,5.007631301879883,0.008239700458943844
1,4.783403396606445,0.02254498191177845,4.349493026733398,0.04269662871956825
2,4.016038417816162,0.0979839563369751,3.783223867416382,0.11685393005609512
3,2.882758140563965,0.29807066917419434,3.1497113704681396,0.24719101190567017
4,1.593684434890747,0.5796661376953125,3.2848198413848877,0.2966292202472687
5,0.6584713459014893,0.8194233775138855,4.001530647277832,0.2996254563331604
6,0.26952990889549255,0.9254281520843506,5.1699090003967285,0.2898876368999481
7,0.13821198046207428,0.960329532623291,5.839921474456787,0.31460675597190857
8,0.1098748967051506,0.9690006375312805,5.957346439361572,0.318352073431015
9,0.09590058773756027,0.9757207632064819,6.385891914367676,0.2898876368999481
10,0.10878825187683105,0.9744201302528381,5.941775798797607,0.31161049008369446
11,0.05879690870642662,0.98395836353302,6.4420037269592285,0.297378271818161
12,0.015141867101192474,0.9982657432556152,6.621633052825928,0.3176029920578003
13,0.007087681908160448,0.9995664358139038,6.613434314727783,0.3363295793533325
14,0.006262270268052816,0.9993496537208557,6.392268180847168,0.3490636646747589
15,0.0034347251057624817,0.9993496537208557,6.556276321411133,0.3408239781856537
16,0.0019618207588791847,0.9995664358139038,6.598806381225586,0.33483144640922546
17,0.004697801079601049,0.9995664358139038,6.386137008666992,0.34456929564476013
18,0.0034169480204582214,0.9995664358139038,6.32828950881958,0.3438202142715454
19,0.00500327255576849,0.9991328716278076,6.180680751800537,0.34531834721565247
20,0.002381052589043975,0.9995664358139038,6.272558212280273,0.34531834721565247
21,0.00208545895293355,0.9993496537208557,6.546324729919434,0.3438202142715454
22,0.003920312039554119,0.9995664358139038,6.293328762054443,0.3468164801597595
23,0.0011761843925341964,0.9997832179069519,6.420732498168945,0.35056179761886597
24,0.0008106229361146688,0.9997832179069519,6.614530563354492,0.3535580635070801
25,0.001369352568872273,0.9995664358139038,6.570897579193115,0.34456929564476013
26,0.0019185483688488603,0.9995664358139038,6.3878560066223145,0.34456929564476013
27,0.056746143847703934,0.9833080172538757,8.019174575805664,0.22621722519397736
28,0.6045478582382202,0.8447864651679993,5.387758731842041,0.2996254563331604
29,0.1353704184293747,0.9605462551116943,6.108543395996094,0.33183521032333374
